Code,Source,Exchange,Symbol,Depth,Rule,Name,Method,Data Start Date
SCF/ICE_SB1_ON,SCF,ICE,SB,1,ON,ICE Sugar No. 11,"Roll on Open Interest Switch, No Price Adjustment",14/02/1964
SCF/ICE_SB1_OR,SCF,ICE,SB,1,OR,ICE Sugar No. 11,"Roll on Open Interest Switch, Backwards Ratio Method",14/02/1964
SCF/ICE_SB2_EB,SCF,ICE,SB,2,EB,ICE Sugar No. 11,"Roll on Last Trading Day, Backwards Panama Canal Method",14/02/1964
SCF/ICE_SB2_EF,SCF,ICE,SB,2,EF,ICE Sugar No. 11,"Roll on Last Trading Day, Forwards Panama Canal Method",14/02/1964
SCF/ICE_SB2_EN,SCF,ICE,SB,2,EN,ICE Sugar No. 11,"Roll on Last Trading Day, No Price Adjustment",14/02/1964
SCF/ICE_SB2_ER,SCF,ICE,SB,2,ER,ICE Sugar No. 11,"Roll on Last Trading Day, Backwards Ratio Method",14/02/1964
SCF/ICE_SB2_EW,SCF,ICE,SB,2,EW,ICE Sugar No. 11,"Roll on Last Trading Day, Calendar-Weighted Method",14/02/1964
SCF/ICE_SB2_FB,SCF,ICE,SB,2,FB,ICE Sugar No. 11,"Roll on First Day of Month, Backwards Panama Canal Method",14/02/1964
SCF/ICE_SB2_FF,SCF,ICE,SB,2,FF,ICE Sugar No. 11,"Roll on First Day of Month, Forwards Panama Canal Method",14/02/1964
SCF/ICE_SB2_FN,SCF,ICE,SB,2,FN,ICE Sugar No. 11,"Roll on First Day of Month, No Price Adjustment",14/02/1964
SCF/ICE_SB2_FR,SCF,ICE,SB,2,FR,ICE Sugar No. 11,"Roll on First Day of Month, Backwards Ratio Method",14/02/1964
SCF/ICE_SB2_FW,SCF,ICE,SB,2,FW,ICE Sugar No. 11,"Roll on First Day of Month, Calendar-Weighted Method",14/02/1964
SCF/ICE_SB2_OB,SCF,ICE,SB,2,OB,ICE Sugar No. 11,"Roll on Open Interest Switch, Backwards Panama Canal Method",14/02/1964
SCF/ICE_SB2_OF,SCF,ICE,SB,2,OF,ICE Sugar No. 11,"Roll on Open Interest Switch, Forwards Panama Canal Method",14/02/1964
SCF/ICE_SB2_ON,SCF,ICE,SB,2,ON,ICE Sugar No. 11,"Roll on Open Interest Switch, No Price Adjustment",14/02/1964
SCF/ICE_SB2_OR,SCF,ICE,SB,2,OR,ICE Sugar No. 11,"Roll on Open Interest Switch, Backwards Ratio Method",14/02/1964
SCF/ICE_M1_EB,SCF,ICE,M,1,EB,ICE UK Natural Gas,"Roll on Last Trading Day, Backwards Panama Canal Method",27/02/1997
SCF/ICE_M1_EF,SCF,ICE,M,1,EF,ICE UK Natural Gas,"Roll on Last Trading Day, Forwards Panama Canal Method",27/02/1997
SCF/ICE_M1_EN,SCF,ICE,M,1,EN,ICE UK Natural Gas,"Roll on Last Trading Day, No Price Adjustment",27/02/1997
SCF/ICE_M1_ER,SCF,ICE,M,1,ER,ICE UK Natural Gas,"Roll on Last Trading Day, Backwards Ratio Method",27/02/1997
SCF/ICE_M1_EW,SCF,ICE,M,1,EW,ICE UK Natural Gas,"Roll on Last Trading Day, Calendar-Weighted Method",27/02/1997
SCF/ICE_M1_FB,SCF,ICE,M,1,FB,ICE UK Natural Gas,"Roll on First Day of Month, Backwards Panama Canal Method",27/02/1997
SCF/ICE_M1_FF,SCF,ICE,M,1,FF,ICE UK Natural Gas,"Roll on First Day of Month, Forwards Panama Canal Method",27/02/1997
SCF/ICE_M1_FN,SCF,ICE,M,1,FN,ICE UK Natural Gas,"Roll on First Day of Month, No Price Adjustment",27/02/1997
SCF/ICE_M1_FR,SCF,ICE,M,1,FR,ICE UK Natural Gas,"Roll on First Day of Month, Backwards Ratio Method",27/02/1997
SCF/ICE_M1_FW,SCF,ICE,M,1,FW,ICE UK Natural Gas,"Roll on First Day of Month, Calendar-Weighted Method",27/02/1997
SCF/ICE_M1_OB,SCF,ICE,M,1,OB,ICE UK Natural Gas,"Roll on Open Interest Switch, Backwards Panama Canal Method",27/02/1997
SCF/ICE_M1_OF,SCF,ICE,M,1,OF,ICE UK Natural Gas,"Roll on Open Interest Switch, Forwards Panama Canal Method",27/02/1997
SCF/ICE_M1_ON,SCF,ICE,M,1,ON,ICE UK Natural Gas,"Roll on Open Interest Switch, No Price Adjustment",27/02/1997
SCF/ICE_M1_OR,SCF,ICE,M,1,OR,ICE UK Natural Gas,"Roll on Open Interest Switch, Backwards Ratio Method",27/02/1997
SCF/ICE_M2_EB,SCF,ICE,M,2,EB,ICE UK Natural Gas,"Roll on Last Trading Day, Backwards Panama Canal Method",27/02/1997
SCF/ICE_M2_EF,SCF,ICE,M,2,EF,ICE UK Natural Gas,"Roll on Last Trading Day, Forwards Panama Canal Method",27/02/1997
SCF/ICE_M2_EN,SCF,ICE,M,2,EN,ICE UK Natural Gas,"Roll on Last Trading Day, No Price Adjustment",27/02/1997
SCF/ICE_M2_ER,SCF,ICE,M,2,ER,ICE UK Natural Gas,"Roll on Last Trading Day, Backwards Ratio Method",27/02/1997
SCF/ICE_M2_EW,SCF,ICE,M,2,EW,ICE UK Natural Gas,"Roll on Last Trading Day, Calendar-Weighted Method",27/02/1997
SCF/ICE_M2_FB,SCF,ICE,M,2,FB,ICE UK Natural Gas,"Roll on First Day of Month, Backwards Panama Canal Method",27/02/1997
SCF/ICE_M2_FF,SCF,ICE,M,2,FF,ICE UK Natural Gas,"Roll on First Day of Month, Forwards Panama Canal Method",27/02/1997
SCF/ICE_M2_FN,SCF,ICE,M,2,FN,ICE UK Natural Gas,"Roll on First Day of Month, No Price Adjustment",27/02/1997
SCF/ICE_M2_FR,SCF,ICE,M,2,FR,ICE UK Natural Gas,"Roll on First Day of Month, Backwards Ratio Method",27/02/1997
SCF/ICE_M2_FW,SCF,ICE,M,2,FW,ICE UK Natural Gas,"Roll on First Day of Month, Calendar-Weighted Method",27/02/1997
SCF/ICE_M2_OB,SCF,ICE,M,2,OB,ICE UK Natural Gas,"Roll on Open Interest Switch, Backwards Panama Canal Method",27/02/1997
SCF/ICE_M2_OF,SCF,ICE,M,2,OF,ICE UK Natural Gas,"Roll on Open Interest Switch, Forwards Panama Canal Method",27/02/1997
SCF/ICE_M2_ON,SCF,ICE,M,2,ON,ICE UK Natural Gas,"Roll on Open Interest Switch, No Price Adjustment",27/02/1997
SCF/ICE_M2_OR,SCF,ICE,M,2,OR,ICE UK Natural Gas,"Roll on Open Interest Switch, Backwards Ratio Method",27/02/1997
SCF/ICE_DX1_EB,SCF,ICE,DX,1,EB,ICE US Dollar Index,"Roll on Last Trading Day, Backwards Panama Canal Method",18/03/1999
SCF/ICE_DX1_EF,SCF,ICE,DX,1,EF,ICE US Dollar Index,"Roll on Last Trading Day, Forwards Panama Canal Method",18/03/1999
SCF/ICE_DX1_EN,SCF,ICE,DX,1,EN,ICE US Dollar Index,"Roll on Last Trading Day, No Price Adjustment",18/03/1999
SCF/ICE_DX1_ER,SCF,ICE,DX,1,ER,ICE US Dollar Index,"Roll on Last Trading Day, Backwards Ratio Method",18/03/1999
SCF/ICE_DX1_EW,SCF,ICE,DX,1,EW,ICE US Dollar Index,"Roll on Last Trading Day, Calendar-Weighted Method",18/03/1999
SCF/ICE_DX1_FB,SCF,ICE,DX,1,FB,ICE US Dollar Index,"Roll on First Day of Month, Backwards Panama Canal Method",18/03/1999
SCF/ICE_DX1_FF,SCF,ICE,DX,1,FF,ICE US Dollar Index,"Roll on First Day of Month, Forwards Panama Canal Method",18/03/1999
SCF/ICE_DX1_FN,SCF,ICE,DX,1,FN,ICE US Dollar Index,"Roll on First Day of Month, No Price Adjustment",18/03/1999
SCF/ICE_DX1_FR,SCF,ICE,DX,1,FR,ICE US Dollar Index,"Roll on First Day of Month, Backwards Ratio Method",18/03/1999
SCF/ICE_DX1_FW,SCF,ICE,DX,1,FW,ICE US Dollar Index,"Roll on First Day of Month, Calendar-Weighted Method",18/03/1999
SCF/ICE_DX1_OB,SCF,ICE,DX,1,OB,ICE US Dollar Index,"Roll on Open Interest Switch, Backwards Panama Canal Method",18/03/1999
SCF/ICE_DX1_OF,SCF,ICE,DX,1,OF,ICE US Dollar Index,"Roll on Open Interest Switch, Forwards Panama Canal Method",18/03/1999
SCF/ICE_DX1_ON,SCF,ICE,DX,1,ON,ICE US Dollar Index,"Roll on Open Interest Switch, No Price Adjustment",18/03/1999
SCF/ICE_DX1_OR,SCF,ICE,DX,1,OR,ICE US Dollar Index,"Roll on Open Interest Switch, Backwards Ratio Method",18/03/1999
SCF/ICE_DX2_EB,SCF,ICE,DX,2,EB,ICE US Dollar Index,"Roll on Last Trading Day, Backwards Panama Canal Method",18/03/1999
SCF/ICE_DX2_EF,SCF,ICE,DX,2,EF,ICE US Dollar Index,"Roll on Last Trading Day, Forwards Panama Canal Method",18/03/1999
SCF/ICE_DX2_EN,SCF,ICE,DX,2,EN,ICE US Dollar Index,"Roll on Last Trading Day, No Price Adjustment",18/03/1999
SCF/ICE_DX2_ER,SCF,ICE,DX,2,ER,ICE US Dollar Index,"Roll on Last Trading Day, Backwards Ratio Method",18/03/1999
SCF/ICE_DX2_EW,SCF,ICE,DX,2,EW,ICE US Dollar Index,"Roll on Last Trading Day, Calendar-Weighted Method",18/03/1999
SCF/ICE_DX2_FB,SCF,ICE,DX,2,FB,ICE US Dollar Index,"Roll on First Day of Month, Backwards Panama Canal Method",18/03/1999
SCF/ICE_DX2_FF,SCF,ICE,DX,2,FF,ICE US Dollar Index,"Roll on First Day of Month, Forwards Panama Canal Method",18/03/1999
SCF/ICE_DX2_FN,SCF,ICE,DX,2,FN,ICE US Dollar Index,"Roll on First Day of Month, No Price Adjustment",18/03/1999
SCF/ICE_DX2_FR,SCF,ICE,DX,2,FR,ICE US Dollar Index,"Roll on First Day of Month, Backwards Ratio Method",18/03/1999
SCF/ICE_DX2_FW,SCF,ICE,DX,2,FW,ICE US Dollar Index,"Roll on First Day of Month, Calendar-Weighted Method",18/03/1999
SCF/ICE_DX2_OB,SCF,ICE,DX,2,OB,ICE US Dollar Index,"Roll on Open Interest Switch, Backwards Panama Canal Method",18/03/1999
SCF/ICE_DX2_OF,SCF,ICE,DX,2,OF,ICE US Dollar Index,"Roll on Open Interest Switch, Forwards Panama Canal Method",18/03/1999
SCF/ICE_DX2_ON,SCF,ICE,DX,2,ON,ICE US Dollar Index,"Roll on Open Interest Switch, No Price Adjustment",18/03/1999
SCF/ICE_DX2_OR,SCF,ICE,DX,2,OR,ICE US Dollar Index,"Roll on Open Interest Switch, Backwards Ratio Method",18/03/1999
SCF/ICE_T1_EB,SCF,ICE,T,1,EB,ICE WTI Crude Oil,"Roll on Last Trading Day, Backwards Panama Canal Method",17/02/2006
SCF/ICE_T1_EF,SCF,ICE,T,1,EF,ICE WTI Crude Oil,"Roll on Last Trading Day, Forwards Panama Canal Method",17/02/2006
SCF/ICE_T1_EN,SCF,ICE,T,1,EN,ICE WTI Crude Oil,"Roll on Last Trading Day, No Price Adjustment",17/02/2006
SCF/ICE_T1_ER,SCF,ICE,T,1,ER,ICE WTI Crude Oil,"Roll on Last Trading Day, Backwards Ratio Method",17/02/2006
SCF/ICE_T1_EW,SCF,ICE,T,1,EW,ICE WTI Crude Oil,"Roll on Last Trading Day, Calendar-Weighted Method",17/02/2006
SCF/ICE_T1_FB,SCF,ICE,T,1,FB,ICE WTI Crude Oil,"Roll on First Day of Month, Backwards Panama Canal Method",17/02/2006
SCF/ICE_T1_FF,SCF,ICE,T,1,FF,ICE WTI Crude Oil,"Roll on First Day of Month, Forwards Panama Canal Method",17/02/2006
SCF/ICE_T1_FN,SCF,ICE,T,1,FN,ICE WTI Crude Oil,"Roll on First Day of Month, No Price Adjustment",17/02/2006
SCF/ICE_T1_FR,SCF,ICE,T,1,FR,ICE WTI Crude Oil,"Roll on First Day of Month, Backwards Ratio Method",17/02/2006
SCF/ICE_T1_FW,SCF,ICE,T,1,FW,ICE WTI Crude Oil,"Roll on First Day of Month, Calendar-Weighted Method",17/02/2006
SCF/ICE_T1_OB,SCF,ICE,T,1,OB,ICE WTI Crude Oil,"Roll on Open Interest Switch, Backwards Panama Canal Method",17/02/2006
SCF/ICE_T1_OF,SCF,ICE,T,1,OF,ICE WTI Crude Oil,"Roll on Open Interest Switch, Forwards Panama Canal Method",17/02/2006
SCF/ICE_T1_ON,SCF,ICE,T,1,ON,ICE WTI Crude Oil,"Roll on Open Interest Switch, No Price Adjustment",17/02/2006
SCF/ICE_T1_OR,SCF,ICE,T,1,OR,ICE WTI Crude Oil,"Roll on Open Interest Switch, Backwards Ratio Method",17/02/2006
SCF/ICE_T2_EB,SCF,ICE,T,2,EB,ICE WTI Crude Oil,"Roll on Last Trading Day, Backwards Panama Canal Method",17/02/2006
SCF/ICE_T2_EF,SCF,ICE,T,2,EF,ICE WTI Crude Oil,"Roll on Last Trading Day, Forwards Panama Canal Method",17/02/2006
SCF/ICE_T2_EN,SCF,ICE,T,2,EN,ICE WTI Crude Oil,"Roll on Last Trading Day, No Price Adjustment",17/02/2006
SCF/ICE_T2_ER,SCF,ICE,T,2,ER,ICE WTI Crude Oil,"Roll on Last Trading Day, Backwards Ratio Method",17/02/2006
SCF/ICE_T2_EW,SCF,ICE,T,2,EW,ICE WTI Crude Oil,"Roll on Last Trading Day, Calendar-Weighted Method",17/02/2006
SCF/ICE_T2_FB,SCF,ICE,T,2,FB,ICE WTI Crude Oil,"Roll on First Day of Month, Backwards Panama Canal Method",17/02/2006
SCF/ICE_T2_FF,SCF,ICE,T,2,FF,ICE WTI Crude Oil,"Roll on First Day of Month, Forwards Panama Canal Method",17/02/2006
SCF/ICE_T2_FN,SCF,ICE,T,2,FN,ICE WTI Crude Oil,"Roll on First Day of Month, No Price Adjustment",17/02/2006
SCF/ICE_T2_FR,SCF,ICE,T,2,FR,ICE WTI Crude Oil,"Roll on First Day of Month, Backwards Ratio Method",17/02/2006
SCF/ICE_T2_FW,SCF,ICE,T,2,FW,ICE WTI Crude Oil,"Roll on First Day of Month, Calendar-Weighted Method",17/02/2006
SCF/ICE_T2_OB,SCF,ICE,T,2,OB,ICE WTI Crude Oil,"Roll on Open Interest Switch, Backwards Panama Canal Method",17/02/2006
SCF/ICE_T2_OF,SCF,ICE,T,2,OF,ICE WTI Crude Oil,"Roll on Open Interest Switch, Forwards Panama Canal Method",17/02/2006
SCF/ICE_T2_ON,SCF,ICE,T,2,ON,ICE WTI Crude Oil,"Roll on Open Interest Switch, No Price Adjustment",17/02/2006
SCF/ICE_T2_OR,SCF,ICE,T,2,OR,ICE WTI Crude Oil,"Roll on Open Interest Switch, Backwards Ratio Method",17/02/2006
SCF/CME_RB1_EB,SCF,CME,RB,1,EB,NYMEX Gasoline,"Roll on Last Trading Day, Backwards Panama Canal Method",30/12/2005
SCF/CME_RB1_EF,SCF,CME,RB,1,EF,NYMEX Gasoline,"Roll on Last Trading Day, Forwards Panama Canal Method",30/12/2005
SCF/CME_RB1_EN,SCF,CME,RB,1,EN,NYMEX Gasoline,"Roll on Last Trading Day, No Price Adjustment",30/12/2005
SCF/CME_RB1_ER,SCF,CME,RB,1,ER,NYMEX Gasoline,"Roll on Last Trading Day, Backwards Ratio Method",30/12/2005
SCF/CME_RB1_EW,SCF,CME,RB,1,EW,NYMEX Gasoline,"Roll on Last Trading Day, Calendar-Weighted Method",30/12/2005
SCF/CME_RB1_FB,SCF,CME,RB,1,FB,NYMEX Gasoline,"Roll on First Day of Month, Backwards Panama Canal Method",30/12/2005
SCF/CME_RB1_FF,SCF,CME,RB,1,FF,NYMEX Gasoline,"Roll on First Day of Month, Forwards Panama Canal Method",30/12/2005
SCF/CME_RB1_FN,SCF,CME,RB,1,FN,NYMEX Gasoline,"Roll on First Day of Month, No Price Adjustment",30/12/2005
SCF/CME_RB1_FR,SCF,CME,RB,1,FR,NYMEX Gasoline,"Roll on First Day of Month, Backwards Ratio Method",30/12/2005
SCF/CME_RB1_FW,SCF,CME,RB,1,FW,NYMEX Gasoline,"Roll on First Day of Month, Calendar-Weighted Method",30/12/2005
SCF/CME_RB1_OB,SCF,CME,RB,1,OB,NYMEX Gasoline,"Roll on Open Interest Switch, Backwards Panama Canal Method",30/12/2005
SCF/CME_RB1_OF,SCF,CME,RB,1,OF,NYMEX Gasoline,"Roll on Open Interest Switch, Forwards Panama Canal Method",30/12/2005
SCF/CME_RB1_ON,SCF,CME,RB,1,ON,NYMEX Gasoline,"Roll on Open Interest Switch, No Price Adjustment",30/12/2005
SCF/CME_RB1_OR,SCF,CME,RB,1,OR,NYMEX Gasoline,"Roll on Open Interest Switch, Backwards Ratio Method",30/12/2005
SCF/CME_RB2_EB,SCF,CME,RB,2,EB,NYMEX Gasoline,"Roll on Last Trading Day, Backwards Panama Canal Method",30/12/2005
SCF/CME_RB2_EF,SCF,CME,RB,2,EF,NYMEX Gasoline,"Roll on Last Trading Day, Forwards Panama Canal Method",30/12/2005
SCF/CME_RB2_EN,SCF,CME,RB,2,EN,NYMEX Gasoline,"Roll on Last Trading Day, No Price Adjustment",30/12/2005
SCF/CME_RB2_ER,SCF,CME,RB,2,ER,NYMEX Gasoline,"Roll on Last Trading Day, Backwards Ratio Method",30/12/2005
SCF/CME_RB2_EW,SCF,CME,RB,2,EW,NYMEX Gasoline,"Roll on Last Trading Day, Calendar-Weighted Method",30/12/2005
SCF/CME_RB2_FB,SCF,CME,RB,2,FB,NYMEX Gasoline,"Roll on First Day of Month, Backwards Panama Canal Method",30/12/2005
SCF/CME_RB2_FF,SCF,CME,RB,2,FF,NYMEX Gasoline,"Roll on First Day of Month, Forwards Panama Canal Method",30/12/2005
SCF/CME_RB2_FN,SCF,CME,RB,2,FN,NYMEX Gasoline,"Roll on First Day of Month, No Price Adjustment",30/12/2005
SCF/CME_RB2_FR,SCF,CME,RB,2,FR,NYMEX Gasoline,"Roll on First Day of Month, Backwards Ratio Method",30/12/2005
SCF/CME_RB2_FW,SCF,CME,RB,2,FW,NYMEX Gasoline,"Roll on First Day of Month, Calendar-Weighted Method",30/12/2005
SCF/CME_RB2_OB,SCF,CME,RB,2,OB,NYMEX Gasoline,"Roll on Open Interest Switch, Backwards Panama Canal Method",30/12/2005
SCF/CME_RB2_OF,SCF,CME,RB,2,OF,NYMEX Gasoline,"Roll on Open Interest Switch, Forwards Panama Canal Method",30/12/2005
SCF/CME_RB2_ON,SCF,CME,RB,2,ON,NYMEX Gasoline,"Roll on Open Interest Switch, No Price Adjustment",30/12/2005
SCF/CME_RB2_OR,SCF,CME,RB,2,OR,NYMEX Gasoline,"Roll on Open Interest Switch, Backwards Ratio Method",30/12/2005
SCF/CME_GC1_EB,SCF,CME,GC,1,EB,NYMEX Gold,"Roll on Last Trading Day, Backwards Panama Canal Method",25/02/1975
SCF/CME_GC1_EF,SCF,CME,GC,1,EF,NYMEX Gold,"Roll on Last Trading Day, Forwards Panama Canal Method",25/02/1975
SCF/CME_GC1_EN,SCF,CME,GC,1,EN,NYMEX Gold,"Roll on Last Trading Day, No Price Adjustment",25/02/1975
SCF/CME_GC1_ER,SCF,CME,GC,1,ER,NYMEX Gold,"Roll on Last Trading Day, Backwards Ratio Method",25/02/1975
SCF/CME_GC1_EW,SCF,CME,GC,1,EW,NYMEX Gold,"Roll on Last Trading Day, Calendar-Weighted Method",25/02/1975
SCF/CME_GC1_FB,SCF,CME,GC,1,FB,NYMEX Gold,"Roll on First Day of Month, Backwards Panama Canal Method",25/02/1975
SCF/CME_GC1_FF,SCF,CME,GC,1,FF,NYMEX Gold,"Roll on First Day of Month, Forwards Panama Canal Method",25/02/1975
SCF/CME_GC1_FN,SCF,CME,GC,1,FN,NYMEX Gold,"Roll on First Day of Month, No Price Adjustment",25/02/1975
SCF/CME_GC1_FR,SCF,CME,GC,1,FR,NYMEX Gold,"Roll on First Day of Month, Backwards Ratio Method",25/02/1975
SCF/CME_GC1_FW,SCF,CME,GC,1,FW,NYMEX Gold,"Roll on First Day of Month, Calendar-Weighted Method",25/02/1975
SCF/CME_GC1_OB,SCF,CME,GC,1,OB,NYMEX Gold,"Roll on Open Interest Switch, Backwards Panama Canal Method",25/02/1975
SCF/CME_GC1_OF,SCF,CME,GC,1,OF,NYMEX Gold,"Roll on Open Interest Switch, Forwards Panama Canal Method",25/02/1975
SCF/CME_GC1_ON,SCF,CME,GC,1,ON,NYMEX Gold,"Roll on Open Interest Switch, No Price Adjustment",25/02/1975
SCF/CME_GC1_OR,SCF,CME,GC,1,OR,NYMEX Gold,"Roll on Open Interest Switch, Backwards Ratio Method",25/02/1975
SCF/CME_GC2_EB,SCF,CME,GC,2,EB,NYMEX Gold,"Roll on Last Trading Day, Backwards Panama Canal Method",25/02/1975
SCF/CME_GC2_EF,SCF,CME,GC,2,EF,NYMEX Gold,"Roll on Last Trading Day, Forwards Panama Canal Method",25/02/1975
SCF/CME_GC2_EN,SCF,CME,GC,2,EN,NYMEX Gold,"Roll on Last Trading Day, No Price Adjustment",25/02/1975
SCF/CME_GC2_ER,SCF,CME,GC,2,ER,NYMEX Gold,"Roll on Last Trading Day, Backwards Ratio Method",25/02/1975
SCF/CME_GC2_EW,SCF,CME,GC,2,EW,NYMEX Gold,"Roll on Last Trading Day, Calendar-Weighted Method",25/02/1975
SCF/CME_GC2_FB,SCF,CME,GC,2,FB,NYMEX Gold,"Roll on First Day of Month, Backwards Panama Canal Method",25/02/1975
SCF/CME_GC2_FF,SCF,CME,GC,2,FF,NYMEX Gold,"Roll on First Day of Month, Forwards Panama Canal Method",25/02/1975
SCF/CME_GC2_FN,SCF,CME,GC,2,FN,NYMEX Gold,"Roll on First Day of Month, No Price Adjustment",25/02/1975
SCF/CME_GC2_FR,SCF,CME,GC,2,FR,NYMEX Gold,"Roll on First Day of Month, Backwards Ratio Method",25/02/1975
SCF/CME_GC2_FW,SCF,CME,GC,2,FW,NYMEX Gold,"Roll on First Day of Month, Calendar-Weighted Method",25/02/1975
SCF/CME_GC2_OB,SCF,CME,GC,2,OB,NYMEX Gold,"Roll on Open Interest Switch, Backwards Panama Canal Method",25/02/1975
SCF/CME_GC2_OF,SCF,CME,GC,2,OF,NYMEX Gold,"Roll on Open Interest Switch, Forwards Panama Canal Method",25/02/1975
SCF/CME_GC2_ON,SCF,CME,GC,2,ON,NYMEX Gold,"Roll on Open Interest Switch, No Price Adjustment",25/02/1975
SCF/CME_GC2_OR,SCF,CME,GC,2,OR,NYMEX Gold,"Roll on Open Interest Switch, Backwards Ratio Method",25/02/1975
SCF/CME_HO1_EB,SCF,CME,HO,1,EB,NYMEX Heating Oil,"Roll on Last Trading Day, Backwards Panama Canal Method",28/12/1979
SCF/CME_HO1_EF,SCF,CME,HO,1,EF,NYMEX Heating Oil,"Roll on Last Trading Day, Forwards Panama Canal Method",28/12/1979
SCF/CME_HO1_EN,SCF,CME,HO,1,EN,NYMEX Heating Oil,"Roll on Last Trading Day, No Price Adjustment",28/12/1979
SCF/CME_HO1_ER,SCF,CME,HO,1,ER,NYMEX Heating Oil,"Roll on Last Trading Day, Backwards Ratio Method",28/12/1979
SCF/CME_HO1_EW,SCF,CME,HO,1,EW,NYMEX Heating Oil,"Roll on Last Trading Day, Calendar-Weighted Method",28/12/1979
SCF/CME_HO1_FB,SCF,CME,HO,1,FB,NYMEX Heating Oil,"Roll on First Day of Month, Backwards Panama Canal Method",28/12/1979
SCF/CME_HO1_FF,SCF,CME,HO,1,FF,NYMEX Heating Oil,"Roll on First Day of Month, Forwards Panama Canal Method",28/12/1979
SCF/CME_HO1_FN,SCF,CME,HO,1,FN,NYMEX Heating Oil,"Roll on First Day of Month, No Price Adjustment",28/12/1979
SCF/CME_HO1_FR,SCF,CME,HO,1,FR,NYMEX Heating Oil,"Roll on First Day of Month, Backwards Ratio Method",28/12/1979
SCF/CME_HO1_FW,SCF,CME,HO,1,FW,NYMEX Heating Oil,"Roll on First Day of Month, Calendar-Weighted Method",28/12/1979
SCF/CME_HO1_OB,SCF,CME,HO,1,OB,NYMEX Heating Oil,"Roll on Open Interest Switch, Backwards Panama Canal Method",28/12/1979
SCF/CME_HO1_OF,SCF,CME,HO,1,OF,NYMEX Heating Oil,"Roll on Open Interest Switch, Forwards Panama Canal Method",28/12/1979
SCF/CME_HO1_ON,SCF,CME,HO,1,ON,NYMEX Heating Oil,"Roll on Open Interest Switch, No Price Adjustment",28/12/1979
SCF/CME_HO1_OR,SCF,CME,HO,1,OR,NYMEX Heating Oil,"Roll on Open Interest Switch, Backwards Ratio Method",28/12/1979
SCF/CME_HO2_EB,SCF,CME,HO,2,EB,NYMEX Heating Oil,"Roll on Last Trading Day, Backwards Panama Canal Method",28/12/1979
SCF/CME_HO2_EF,SCF,CME,HO,2,EF,NYMEX Heating Oil,"Roll on Last Trading Day, Forwards Panama Canal Method",28/12/1979
SCF/CME_HO2_EN,SCF,CME,HO,2,EN,NYMEX Heating Oil,"Roll on Last Trading Day, No Price Adjustment",28/12/1979
SCF/CME_HO2_ER,SCF,CME,HO,2,ER,NYMEX Heating Oil,"Roll on Last Trading Day, Backwards Ratio Method",28/12/1979
SCF/CME_HO2_EW,SCF,CME,HO,2,EW,NYMEX Heating Oil,"Roll on Last Trading Day, Calendar-Weighted Method",28/12/1979
SCF/CME_HO2_FB,SCF,CME,HO,2,FB,NYMEX Heating Oil,"Roll on First Day of Month, Backwards Panama Canal Method",28/12/1979
SCF/CME_HO2_FF,SCF,CME,HO,2,FF,NYMEX Heating Oil,"Roll on First Day of Month, Forwards Panama Canal Method",28/12/1979
SCF/CME_HO2_FN,SCF,CME,HO,2,FN,NYMEX Heating Oil,"Roll on First Day of Month, No Price Adjustment",28/12/1979
SCF/CME_HO2_FR,SCF,CME,HO,2,FR,NYMEX Heating Oil,"Roll on First Day of Month, Backwards Ratio Method",28/12/1979
SCF/CME_HO2_FW,SCF,CME,HO,2,FW,NYMEX Heating Oil,"Roll on First Day of Month, Calendar-Weighted Method",28/12/1979
SCF/CME_HO2_OB,SCF,CME,HO,2,OB,NYMEX Heating Oil,"Roll on Open Interest Switch, Backwards Panama Canal Method",28/12/1979
SCF/CME_HO2_OF,SCF,CME,HO,2,OF,NYMEX Heating Oil,"Roll on Open Interest Switch, Forwards Panama Canal Method",28/12/1979
SCF/CME_HO2_ON,SCF,CME,HO,2,ON,NYMEX Heating Oil,"Roll on Open Interest Switch, No Price Adjustment",28/12/1979
SCF/CME_HO2_OR,SCF,CME,HO,2,OR,NYMEX Heating Oil,"Roll on Open Interest Switch, Backwards Ratio Method",28/12/1979
SCF/CME_NG1_EB,SCF,CME,NG,1,EB,NYMEX Natural Gas,"Roll on Last Trading Day, Backwards Panama Canal Method",22/05/1990
SCF/CME_NG1_EF,SCF,CME,NG,1,EF,NYMEX Natural Gas,"Roll on Last Trading Day, Forwards Panama Canal Method",22/05/1990
SCF/CME_NG1_EN,SCF,CME,NG,1,EN,NYMEX Natural Gas,"Roll on Last Trading Day, No Price Adjustment",22/05/1990
SCF/CME_NG1_ER,SCF,CME,NG,1,ER,NYMEX Natural Gas,"Roll on Last Trading Day, Backwards Ratio Method",22/05/1990
SCF/CME_NG1_EW,SCF,CME,NG,1,EW,NYMEX Natural Gas,"Roll on Last Trading Day, Calendar-Weighted Method",22/05/1990
SCF/CME_NG1_FB,SCF,CME,NG,1,FB,NYMEX Natural Gas,"Roll on First Day of Month, Backwards Panama Canal Method",22/05/1990
SCF/CME_NG1_FF,SCF,CME,NG,1,FF,NYMEX Natural Gas,"Roll on First Day of Month, Forwards Panama Canal Method",22/05/1990
SCF/CME_NG1_FN,SCF,CME,NG,1,FN,NYMEX Natural Gas,"Roll on First Day of Month, No Price Adjustment",22/05/1990
