Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2010-08-23,74.46,74.9,73.25,73.62,125989.0,220739.0
2010-08-24,73.31,73.66,72.1,72.38,183327.0,227649.0
2010-08-25,72.33,73.9,71.75,73.48,183577.0,222330.0
2010-08-26,73.73,75.55,73.38,75.02,175430.0,227989.0
2010-08-27,74.81,76.93,74.39,76.65,181973.0,217932.0
2010-08-30,76.65,77.05,75.91,76.6,72787.0,0.0
2010-08-31,76.1,76.8,74.24,74.64,188333.0,213278.0
2010-09-01,74.46,76.76,74.42,76.35,156308.0,208390.0
2010-09-02,76.18,77.14,75.21,76.93,164809.0,205266.0
2010-09-03,76.71,77.46,75.33,76.67,161113.0,198392.0
2010-09-06,76.62,77.18,76.18,76.87,59818.0,188082.0
2010-09-07,76.99,78.32,75.56,77.74,201436.0,180938.0
2010-09-08,77.7,78.85,76.78,78.17,190384.0,167820.0
2010-09-09,78.33,78.82,77.0,77.47,135033.0,129449.0
2010-09-10,77.41,78.39,77.05,78.16,132409.0,110688.0
2010-09-13,78.23,79.41,78.13,79.03,110797.0,88853.0
2010-09-14,78.93,79.9,78.47,79.16,86943.0,60033.0
2010-09-15,79.12,79.15,78.18,78.91,14902.0,29667.0
2010-09-16,79.13,79.64,77.87,78.48,155455.0,185811.0
2010-09-17,78.46,79.47,77.25,78.21,148142.0,192738.0
2010-09-20,78.2,79.92,77.63,79.32,142203.0,200938.0
2010-09-21,79.25,80.0,78.0,78.42,156070.0,195523.0
2010-09-22,78.2,78.84,77.5,77.95,153313.0,180550.0
2010-09-23,77.93,78.48,76.75,78.11,157896.0,172761.0
2010-09-24,78.0,79.4,77.69,78.87,137839.0,173264.0
2010-09-27,79.01,79.2,77.6,78.57,141210.0,172680.0
2010-09-28,78.33,79.53,77.74,78.71,171923.0,164320.0
2010-09-29,78.88,80.93,78.34,80.77,183855.0,170482.0
2010-09-30,80.79,82.4,80.41,82.31,169030.0,172756.0
2010-10-01,82.21,83.81,82.21,83.75,147979.0,171546.0
2010-10-04,83.81,84.41,82.9,83.28,136341.0,165606.0
2010-10-05,83.19,84.93,82.93,84.84,147833.0,157232.0
2010-10-06,84.78,85.88,84.26,85.06,149884.0,144868.0
2010-10-07,85.3,86.02,82.93,83.43,189011.0,137303.0
2010-10-08,83.03,84.59,81.86,84.03,160651.0,112715.0
2010-10-11,84.33,84.68,83.3,83.72,104150.0,95657.0
2010-10-12,83.41,84.0,82.48,83.5,129067.0,78955.0
2010-10-13,83.46,84.98,83.46,84.64,101288.0,60216.0
2010-10-14,84.75,85.46,83.84,84.53,21747.0,33714.0
2010-10-15,84.02,84.5,81.95,82.45,213942.0,280666.0
2010-10-18,83.05,84.5,81.53,84.37,174269.0,271344.0
2010-10-19,84.36,84.45,80.76,81.1,239417.0,267101.0
2010-10-20,80.92,83.7,80.75,83.6,199633.0,251211.0
2010-10-21,83.69,83.88,81.45,81.83,200479.0,256491.0
2010-10-22,82.05,83.25,81.83,82.96,136059.0,245624.0
2010-10-25,83.15,84.2,82.7,83.54,193481.0,247038.0
2010-10-26,83.3,83.89,82.96,83.66,147030.0,250916.0
2010-10-27,83.59,83.67,81.85,83.23,179430.0,246264.0
2010-10-28,83.35,83.85,82.97,83.59,161377.0,232941.0
2010-10-29,83.47,83.59,82.21,83.15,193074.0,225634.0
2010-11-01,83.13,85.54,82.82,84.62,202791.0,219218.0
2010-11-02,84.62,85.89,84.53,85.41,170962.0,214492.0
2010-11-03,85.88,86.89,85.24,86.38,189832.0,205469.0
2010-11-04,86.75,88.29,86.63,88.0,146023.0,197525.0
2010-11-05,88.28,88.8,87.31,88.11,124695.0,186765.0
2010-11-08,88.3,88.72,87.3,88.46,119844.0,177684.0
2010-11-09,88.01,89.02,87.17,88.33,170850.0,160889.0
2010-11-10,88.05,89.32,87.73,88.96,175382.0,133213.0
2010-11-11,89.16,89.7,88.62,88.81,153890.0,116943.0
2010-11-12,88.69,88.74,85.76,86.34,152000.0,75219.0
2010-11-15,86.44,87.37,86.35,86.7,22467.0,35588.0
2010-11-16,86.5,86.71,84.5,84.73,189949.0,275687.0
2010-11-17,84.7,85.06,82.96,83.28,208208.0,268199.0
2010-11-18,83.5,85.5,83.5,85.05,174653.0,256631.0
2010-11-19,85.2,86.15,83.87,84.34,198952.0,255296.0
2010-11-22,84.34,85.45,83.11,83.96,141260.0,256795.0
2010-11-23,83.75,84.0,82.43,83.25,176088.0,251375.0
2010-11-24,83.3,86.25,83.3,85.84,175946.0,236653.0
2010-11-25,85.83,86.5,85.4,86.1,59704.0,239444.0
2010-11-26,85.89,85.95,84.75,85.58,109552.0,235661.0
2010-11-29,85.5,87.55,85.5,87.34,171464.0,236554.0
2010-11-30,87.55,87.55,85.43,85.92,166081.0,235717.0
2010-12-01,85.71,89.02,85.41,88.87,176441.0,217125.0
2010-12-02,88.81,90.84,88.41,90.69,176384.0,213248.0
2010-12-03,90.47,91.85,90.1,91.42,188969.0,205016.0
2010-12-06,91.46,92.03,90.86,91.45,138472.0,192909.0
2010-12-07,90.97,92.86,90.71,91.39,186507.0,174575.0
2010-12-08,90.85,91.74,90.15,90.77,165736.0,139216.0
2010-12-09,91.27,91.64,90.27,90.99,126246.0,121272.0
2010-12-10,91.06,91.57,89.86,90.48,117275.0,114202.0
2010-12-13,90.65,92.3,90.33,91.19,120400.0,103114.0
2010-12-14,91.05,91.73,90.68,91.21,109187.0,85452.0
2010-12-15,90.98,92.42,90.34,92.2,100757.0,66153.0
2010-12-16,92.04,92.29,91.66,91.71,16044.0,31475.0
2010-12-17,91.89,92.39,90.9,91.67,106888.0,273744.0
2010-12-20,91.65,92.9,91.02,92.74,103574.0,255732.0
2010-12-21,92.7,93.5,92.35,93.2,101391.0,258570.0
2010-12-22,93.48,93.94,93.25,93.65,105821.0,249909.0
2010-12-23,93.8,94.54,93.28,94.25,86645.0,248630.0
2010-12-24,94.45,94.74,93.18,93.77,20954.0,245636.0
2010-12-27,93.76,94.52,93.08,93.85,36419.0,245060.0
2010-12-28,93.9,94.42,93.66,94.38,34604.0,241160.0
2010-12-29,94.34,94.38,93.62,94.14,75188.0,240392.0
2010-12-30,94.18,94.42,92.34,93.09,104319.0,234036.0
2010-12-31,92.87,95.2,92.18,94.75,66587.0,213938.0
2011-01-03,94.75,96.17,94.5,94.84,80430.0,207964.0
2011-01-04,94.92,95.74,92.58,93.53,181605.0,199469.0
2011-01-05,93.35,95.86,92.37,95.5,203403.0,182269.0
2011-01-06,95.7,96.12,94.01,94.52,204840.0,169774.0
2011-01-07,94.38,94.58,92.59,93.33,159540.0,151512.0
2011-01-10,93.8,95.88,93.6,95.7,161941.0,132682.0
2011-01-11,95.63,97.82,95.08,97.61,156820.0,122402.0
2011-01-12,97.64,98.85,97.28,98.12,147987.0,101817.0
2011-01-13,98.22,98.67,97.3,98.06,88191.0,61729.0
2011-01-14,98.44,99.2,97.74,98.68,18261.0,30491.0
2011-01-17,98.33,98.75,97.4,97.43,80730.0,279824.0
2011-01-18,97.4,98.37,96.6,97.8,197262.0,276250.0
2011-01-19,97.75,98.6,97.55,98.16,171917.0,277256.0
2011-01-20,97.88,98.14,95.43,96.58,210891.0,271695.0
2011-01-21,96.34,97.86,96.26,97.6,154301.0,266856.0
2011-01-24,97.59,98.17,96.23,96.61,187891.0,264519.0
2011-01-25,96.39,96.68,94.75,95.25,222615.0,257594.0
2011-01-26,95.39,98.34,95.29,97.91,198219.0,253836.0
2011-01-27,98.15,98.95,97.15,97.39,194122.0,246878.0
2011-01-28,97.44,99.74,97.14,99.42,229524.0,240305.0
2011-01-31,99.61,101.73,98.5,101.01,192509.0,227143.0
2011-02-01,101.01,102.08,100.19,101.74,176707.0,203670.0
2011-02-02,101.7,102.59,101.29,102.34,176634.0,193708.0
2011-02-03,102.62,103.37,101.41,101.76,157584.0,165238.0
2011-02-04,101.86,102.48,99.48,99.83,169615.0,153670.0
2011-02-07,99.83,100.9,98.77,99.25,180552.0,142770.0
2011-02-08,99.3,100.42,97.51,99.92,193253.0,106320.0
2011-02-09,100.34,102.25,100.03,101.82,125601.0,82991.0
2011-02-10,101.95,102.88,100.48,100.87,108195.0,68217.0
2011-02-11,101.56,102.03,100.43,101.43,17677.0,23196.0
2011-02-14,101.13,104.3,100.91,103.08,187106.0,213867.0
2011-02-15,103.11,104.04,101.3,101.64,179939.0,217708.0
2011-02-16,101.75,104.52,101.73,103.78,202729.0,209611.0
2011-02-17,104.16,104.3,102.37,102.59,202945.0,213881.0
2011-02-18,102.97,103.5,100.73,102.52,202357.0,211173.0
2011-02-21,102.96,108.7,102.93,105.74,123125.0,208541.0
2011-02-22,107.9,108.57,105.56,105.78,241039.0,211132.0
2011-02-23,106.1,112.46,105.97,111.25,249584.0,190682.0
2011-02-24,111.98,119.79,109.6,111.36,301274.0,189480.0
2011-02-25,111.4,113.91,110.52,112.14,170061.0,188528.0
2011-02-28,112.5,114.5,111.25,111.8,160410.0,187341.0
2011-03-01,111.9,116.76,111.8,115.42,186476.0,183106.0
2011-03-02,116.2,117.81,114.53,116.35,202111.0,183999.0
2011-03-03,116.65,116.9,113.09,114.79,207363.0,168970.0
2011-03-04,114.85,116.49,114.79,115.97,163073.0,158556.0
2011-03-07,116.12,118.5,114.5,115.04,196429.0,148441.0
2011-03-08,114.8,115.29,112.13,113.06,205064.0,131597.0
2011-03-09,112.95,116.18,112.16,115.94,184808.0,105358.0
2011-03-10,116.12,116.55,113.52,115.43,194176.0,94965.0
2011-03-11,115.01,115.68,112.25,113.84,162030.0,84830.0
2011-03-14,113.6,114.18,111.16,113.67,124573.0,64481.0
2011-03-15,113.82,113.82,107.88,108.52,98017.0,51472.0
2011-03-16,108.25,111.76,107.35,110.62,19644.0,33366.0
2011-03-17,110.24,115.5,109.45,114.9,176021.0,176574.0
2011-03-18,115.5,117.29,113.07,113.93,227420.0,185744.0
2011-03-21,114.75,116.22,114.6,114.96,154204.0,191008.0
2011-03-22,114.98,116.09,114.15,115.7,144910.0,192208.0
2011-03-23,115.9,116.4,115.07,115.55,128225.0,186881.0
2011-03-24,115.38,115.92,114.5,115.72,157450.0,187622.0
2011-03-25,115.73,116.13,115.2,115.59,109546.0,187049.0
2011-03-28,115.75,116.0,114.55,114.8,132506.0,183204.0
2011-03-29,114.68,115.64,113.52,115.16,149041.0,177723.0
2011-03-30,115.11,115.7,114.5,115.13,116598.0,166551.0
2011-03-31,115.3,117.7,115.11,117.36,170417.0,158740.0
2011-04-01,117.61,119.14,116.75,118.7,177493.0,170297.0
2011-04-04,119.05,121.29,118.75,121.06,154770.0,163076.0
2011-04-05,120.81,122.89,119.95,122.22,192926.0,147805.0
2011-04-06,121.72,123.37,121.36,122.3,151058.0,143852.0
2011-04-07,122.35,122.89,121.38,122.67,146927.0,129900.0
2011-04-08,122.45,126.91,122.28,126.65,143676.0,123683.0
2011-04-11,126.58,127.02,123.0,123.98,165617.0,111530.0
2011-04-12,123.34,125.38,120.0,120.92,200767.0,101111.0
2011-04-13,120.8,123.26,120.2,122.88,117004.0,73307.0
2011-04-14,123.21,123.4,121.9,122.36,24947.0,36638.0
2011-04-15,122.4,124.02,121.59,123.45,136575.0,250780.0
2011-04-18,123.15,123.66,121.0,121.61,153145.0,248476.0
2011-04-19,121.77,122.29,119.03,121.33,218996.0,243085.0
2011-04-20,121.22,124.23,121.1,123.85,159345.0,237331.0
2011-04-21,123.85,124.81,123.2,123.99,125848.0,236402.0
2011-04-25,123.99,124.75,122.71,123.66,68777.0,232382.0
2011-04-26,123.45,124.4,122.78,124.14,137740.0,230436.0
2011-04-27,123.9,125.8,123.25,125.13,198701.0,223419.0
2011-04-28,125.3,126.66,124.07,125.02,183710.0,214688.0
2011-04-29,124.9,126.1,124.25,125.89,75172.0,215681.0
2011-05-02,126.1,126.54,121.67,125.12,130890.0,209700.0
2011-05-03,124.3,125.02,121.75,122.45,186165.0,203482.0
2011-05-04,122.14,123.06,120.49,121.19,210152.0,183325.0
2011-05-05,120.5,121.96,109.02,110.8,396186.0,176962.0
2011-05-06,111.77,114.24,105.15,109.13,412203.0,165212.0
2011-05-09,110.2,116.52,109.05,115.9,302389.0,157069.0
2011-05-10,115.4,117.95,113.58,117.63,258347.0,127698.0
2011-05-11,117.87,118.43,111.95,112.57,274783.0,106999.0
2011-05-12,113.23,114.56,110.15,112.98,241661.0,91705.0
2011-05-13,113.1,114.92,111.72,113.83,158586.0,71464.0
2011-05-16,113.56,114.0,112.0,112.73,26581.0,33150.0
2011-05-17,110.42,111.82,108.07,109.99,220392.0,238609.0
2011-05-18,110.56,113.1,110.42,112.3,174649.0,234420.0
2011-05-19,112.5,113.04,111.16,111.42,155870.0,231787.0
2011-05-20,111.66,112.88,108.6,112.39,209488.0,222657.0
2011-05-23,112.12,112.23,108.58,110.1,185962.0,228739.0
2011-05-24,109.54,112.65,109.5,112.53,185478.0,211429.0
2011-05-25,112.0,115.07,111.14,114.93,213588.0,211902.0
2011-05-26,114.73,115.47,114.1,115.05,186987.0,213323.0
2011-05-27,114.94,115.68,114.4,115.03,130991.0,214855.0
2011-05-30,114.87,115.0,114.24,114.68,15945.0,217680.0
2011-05-31,114.52,117.49,114.5,116.73,163462.0,218644.0
2011-06-01,117.07,117.28,113.84,114.53,185625.0,216239.0
2011-06-02,114.33,115.95,113.74,115.54,209442.0,208067.0
2011-06-03,115.66,116.25,113.4,115.84,187717.0,202156.0
2011-06-06,115.96,116.14,113.96,114.48,150453.0,194056.0
2011-06-07,114.3,117.43,113.8,116.78,229277.0,180748.0
2011-06-08,116.89,118.59,115.75,117.85,248471.0,168671.0
2011-06-09,117.8,119.86,117.37,119.57,207568.0,161002.0
2011-06-10,119.53,120.07,117.63,118.78,183399.0,137143.0
2011-06-13,118.46,120.25,117.12,119.1,223979.0,116792.0
2011-06-14,118.7,120.75,118.56,120.16,148040.0,70672.0
2011-06-15,120.22,121.47,116.8,117.1,23800.0,29763.0
2011-06-16,113.72,114.94,112.55,114.02,222201.0,214796.0
2011-06-17,114.21,114.31,111.05,113.21,206669.0,209956.0
2011-06-20,112.96,113.38,111.23,111.69,173716.0,206117.0
2011-06-21,111.54,113.1,109.92,110.95,225003.0,205027.0
2011-06-22,110.97,114.48,110.35,114.21,216429.0,190272.0
2011-06-23,113.19,113.4,105.72,107.26,444224.0,191084.0
2011-06-24,108.59,108.7,103.62,105.12,252475.0,188520.0
2011-06-27,105.36,106.74,102.28,105.99,197144.0,177943.0
2011-06-28,106.76,109.05,105.35,108.78,203334.0,175119.0
2011-06-29,108.65,112.67,108.1,112.4,222608.0,153396.0
2011-06-30,112.3,113.24,110.72,112.48,184483.0,147101.0
2011-07-01,111.8,112.48,109.5,111.77,150992.0,145441.0
2011-07-04,111.3,112.16,111.02,111.39,41524.0,145717.0
2011-07-05,111.55,114.44,110.45,113.61,184417.0,143091.0
2011-07-06,113.51,114.32,111.91,113.62,177802.0,126153.0
2011-07-07,114.4,118.7,113.75,118.59,211460.0,116374.0
2011-07-08,118.51,119.87,116.88,118.33,209412.0,105449.0
2011-07-11,118.27,118.4,115.22,117.24,172349.0,94931.0
2011-07-12,117.22,117.83,114.95,117.75,145517.0,73558.0
2011-07-13,116.95,119.86,116.71,118.78,102687.0,44768.0
2011-07-14,118.53,119.4,117.73,118.32,16041.0,20589.0
2011-07-15,116.23,117.75,115.16,117.26,136599.0,208198.0
2011-07-18,117.55,117.8,114.66,116.05,149229.0,208252.0
2011-07-19,116.5,118.45,116.09,117.06,181899.0,198069.0
2011-07-20,117.45,118.86,117.06,118.15,155468.0,195691.0
2011-07-21,118.35,119.25,116.62,117.51,178291.0,200549.0
2011-07-22,118.03,118.8,117.35,118.67,114827.0,195663.0
2011-07-25,118.36,118.45,116.92,117.94,124494.0,195144.0
2011-07-26,117.65,119.05,116.53,118.28,172968.0,191839.0
2011-07-27,118.15,118.5,117.18,117.43,172374.0,195235.0
2011-07-28,117.3,118.71,117.05,117.36,182846.0,189587.0
2011-07-29,117.17,117.7,115.75,116.74,189582.0,187103.0
2011-08-01,117.0,120.4,114.78,116.81,238485.0,184164.0
2011-08-02,117.0,118.4,115.53,116.46,205252.0,185188.0
2011-08-03,116.19,116.29,112.84,113.23,235963.0,187340.0
2011-08-04,113.5,113.73,107.0,107.25,316734.0,165635.0
2011-08-05,107.25,110.26,104.3,109.37,284922.0,149725.0
2011-08-08,108.5,108.5,102.7,103.74,239643.0,141064.0
2011-08-09,103.15,105.95,98.74,102.57,300746.0,125008.0
2011-08-10,104.2,107.11,103.41,106.68,255519.0,113292.0
2011-08-11,105.0,108.22,104.43,108.02,216286.0,96936.0
2011-08-12,107.94,109.16,106.86,108.03,170687.0,79574.0
2011-08-15,108.1,110.0,107.4,109.91,106982.0,61467.0
2011-08-16,109.48,109.94,108.23,109.47,22761.0,30182.0
2011-08-17,109.58,111.74,109.09,110.6,171442.0,153591.0
2011-08-18,110.55,110.75,106.27,106.99,240381.0,159985.0
2011-08-19,106.27,109.4,105.06,108.62,246737.0,149056.0
2011-08-22,108.5,108.75,105.15,108.36,241049.0,149890.0
2011-08-23,108.1,110.2,107.2,109.31,226467.0,150182.0
2011-08-24,109.66,111.0,108.71,110.15,196746.0,150197.0
2011-08-25,110.32,111.45,109.0,110.62,215447.0,146118.0
2011-08-26,110.57,111.7,109.3,111.36,186086.0,150224.0
2011-08-29,110.77,112.73,110.53,111.88,88876.0,146408.0
2011-08-30,112.36,114.25,111.16,114.02,180442.0,148738.0
2011-08-31,113.85,115.19,113.52,114.85,203791.0,148980.0
2011-09-01,114.85,115.36,113.61,114.29,170126.0,139394.0
2011-09-02,114.18,114.58,111.36,112.33,222820.0,133548.0
2011-09-05,112.5,112.5,109.9,110.08,75520.0,129241.0
2011-09-06,109.89,113.61,109.85,112.89,185144.0,136316.0
2011-09-07,113.41,116.5,112.7,115.8,190297.0,140967.0
2011-09-08,116.05,116.6,113.95,114.55,186880.0,126729.0
2011-09-09,114.26,115.17,110.93,112.77,196610.0,113757.0
2011-09-12,112.43,113.76,110.42,112.25,154007.0,93769.0
2011-09-13,112.85,113.3,111.28,111.89,129440.0,75056.0
2011-09-14,111.93,112.7,110.83,112.4,80005.0,52642.0
2011-09-15,112.41,116.1,111.75,115.34,16357.0,19670.0
2011-09-16,112.46,114.25,111.51,112.22,212227.0,207386.0
2011-09-19,111.71,112.11,108.7,109.14,160085.0,192704.0
2011-09-20,109.2,111.59,108.7,110.54,175068.0,189111.0
2011-09-21,110.25,112.44,108.92,110.36,201828.0,180916.0
2011-09-22,109.5,109.5,104.85,105.49,299521.0,170247.0
2011-09-23,105.36,107.0,103.43,103.97,237761.0,161652.0
2011-09-26,103.61,105.34,101.66,103.94,194565.0,166523.0
2011-09-27,104.77,107.54,104.5,107.14,212251.0,162713.0
2011-09-28,106.75,107.41,103.23,103.81,201121.0,155551.0
2011-09-29,103.0,105.82,102.35,103.95,215752.0,148094.0
2011-09-30,104.91,104.91,101.78,102.76,235871.0,145417.0
2011-10-03,102.0,102.8,100.59,101.71,195146.0,139452.0
2011-10-04,100.65,102.41,99.11,99.79,257535.0,130223.0
2011-10-05,101.81,102.84,100.66,102.73,210782.0,116471.0
2011-10-06,102.65,105.88,101.53,105.73,189062.0,117336.0
2011-10-07,105.4,106.64,104.37,105.88,166970.0,111919.0
2011-10-10,106.01,109.5,105.65,108.95,156105.0,108245.0
2011-10-11,108.85,111.24,107.45,110.73,175424.0,93108.0
2011-10-12,110.31,113.0,109.89,111.36,120144.0,71498.0
2011-10-13,111.1,111.87,109.07,111.11,56206.0,39137.0
2011-10-14,111.15,114.8,110.96,114.68,16586.0,18139.0
2011-10-17,112.46,113.86,109.72,110.16,198899.0,225978.0
2011-10-18,110.16,111.89,108.45,111.15,256921.0,227237.0
2011-10-19,111.07,111.85,108.12,108.39,242727.0,226776.0
2011-10-20,108.5,110.17,107.31,109.76,268946.0,219742.0
2011-10-21,109.91,111.88,109.25,109.56,183098.0,219369.0
2011-10-24,109.32,111.6,109.32,111.45,182869.0,218368.0
2011-10-25,111.55,112.15,109.47,110.92,249520.0,212393.0
2011-10-26,110.85,111.78,108.76,108.91,197028.0,200816.0
2011-10-27,109.5,112.79,109.5,112.08,229072.0,205645.0
2011-10-28,112.13,112.23,109.65,109.91,179937.0,202203.0
2011-10-31,110.13,110.33,108.2,109.56,163440.0,193131.0
2011-11-01,109.09,109.68,106.1,109.54,227032.0,182890.0
2011-11-02,108.87,111.47,108.56,109.34,226660.0,166413.0
2011-11-03,109.65,111.24,107.83,110.83,215561.0,152795.0
2011-11-04,110.79,112.48,110.3,111.97,173193.0,145437.0
2011-11-07,112.41,115.23,111.26,114.56,176823.0,143883.0
2011-11-08,114.6,116.48,114.2,115.0,212075.0,135039.0
2011-11-09,115.42,115.75,111.78,112.31,262624.0,137173.0
2011-11-10,112.33,114.13,111.3,113.71,211855.0,121726.0
2011-11-11,113.07,114.91,113.06,114.16,126217.0,98832.0
2011-11-14,114.63,114.83,111.32,111.89,109248.0,77116.0
2011-11-15,112.03,113.14,111.62,112.39,18897.0,31840.0
2011-11-16,112.2,112.5,110.14,111.88,261110.0,208165.0
2011-11-17,110.85,111.98,107.56,108.22,260238.0,198491.0
2011-11-18,107.53,109.99,106.97,107.56,199844.0,197248.0
2011-11-21,107.46,107.74,105.65,106.88,179523.0,192414.0
2011-11-22,106.62,109.45,106.62,109.03,207407.0,181716.0
2011-11-23,108.61,108.85,106.82,107.02,182087.0,166536.0
2011-11-24,107.2,108.09,107.04,107.78,56596.0,165356.0
2011-11-25,107.5,107.79,105.85,106.4,120021.0,171584.0
2011-11-28,106.73,109.49,106.63,109.0,203235.0,174937.0
2011-11-29,108.52,111.0,108.39,110.82,215761.0,170803.0
2011-11-30,110.8,112.03,109.65,110.52,223183.0,157724.0
2011-12-01,110.75,111.24,108.18,108.99,182388.0,150423.0
2011-12-02,109.09,110.41,108.62,109.94,151951.0,150045.0
2011-12-05,110.36,111.62,109.2,109.81,141003.0,150157.0
2011-12-06,109.19,110.96,109.04,110.81,131686.0,138596.0
2011-12-07,110.7,111.49,109.0,109.53,158716.0,127268.0
2011-12-08,109.6,110.67,107.28,108.11,165292.0,110162.0
2011-12-09,107.66,108.99,107.11,108.62,149905.0,106707.0
2011-12-12,108.75,108.75,107.0,107.26,133442.0,88282.0
2011-12-13,107.23,111.1,107.07,109.5,151431.0,67831.0
2011-12-14,109.47,109.5,104.36,105.02,95339.0,45036.0
2011-12-15,104.88,106.5,104.88,105.09,12602.0,26764.0
2011-12-16,103.51,104.56,102.46,103.35,132791.0,173258.0
2011-12-19,103.63,104.57,102.37,103.64,143546.0,166959.0
2011-12-20,104.3,107.27,103.91,106.73,163885.0,165225.0
2011-12-21,107.15,108.17,106.16,107.71,140015.0,165517.0
2011-12-22,107.92,108.5,107.29,107.89,104374.0,164266.0
2011-12-23,107.77,108.55,107.4,107.96,62494.0,162864.0
2011-12-27,108.16,109.5,107.85,109.27,48243.0,162669.0
2011-12-28,108.93,109.5,106.77,107.56,112086.0,162889.0
2011-12-29,107.41,108.1,106.5,108.01,100613.0,149896.0
2011-12-30,108.0,108.25,106.62,107.38,87143.0,152581.0
2012-01-03,108.35,112.44,108.35,112.13,175134.0,146666.0
2012-01-04,112.1,113.97,111.27,113.7,214624.0,142865.0
2012-01-05,113.5,114.64,112.1,112.74,200275.0,137104.0
2012-01-06,112.85,113.68,112.03,113.06,181788.0,134661.0
2012-01-09,113.42,113.88,111.8,112.45,197507.0,123310.0
2012-01-10,112.5,114.01,112.43,113.28,178940.0,99366.0
2012-01-11,113.12,113.76,112.11,112.24,190520.0,72568.0
2012-01-12,112.84,115.12,110.31,111.26,144626.0,54941.0
2012-01-13,111.21,112.5,109.71,110.44,102256.0,37413.0
2012-01-16,110.7,111.67,110.49,111.2,9974.0,19653.0
2012-01-17,111.42,112.76,110.56,111.53,181172.0,238169.0
2012-01-18,111.46,112.2,110.33,110.66,206128.0,232723.0
2012-01-19,111.1,111.75,110.37,111.55,167280.0,226367.0
2012-01-20,111.53,112.06,109.42,109.86,157164.0,225021.0
2012-01-23,110.04,111.36,109.23,110.58,136461.0,216945.0
2012-01-24,110.84,111.11,109.7,110.03,168366.0,215478.0
2012-01-25,110.22,110.89,108.91,109.81,224832.0,208965.0
2012-01-26,110.45,111.89,110.27,110.79,188701.0,200480.0
2012-01-27,111.0,111.99,110.49,111.46,210880.0,198237.0
2012-01-30,111.5,111.78,110.25,110.75,157539.0,196604.0
2012-01-31,110.98,113.9,110.5,110.98,231834.0,186466.0
2012-02-01,111.3,112.82,111.02,111.56,202533.0,178805.0
2012-02-02,111.51,112.56,111.04,112.07,206907.0,175258.0
2012-02-03,112.5,114.71,111.93,114.58,226233.0,157708.0
2012-02-06,114.58,116.68,113.65,115.93,204027.0,157741.0
2012-02-07,116.64,117.5,115.6,116.23,239095.0,150879.0
2012-02-08,116.01,117.97,115.9,117.2,209925.0,131405.0
2012-02-09,117.7,118.79,117.28,118.59,184540.0,117818.0
2012-02-10,118.61,118.61,116.29,117.31,164356.0,97907.0
2012-02-13,117.69,118.61,117.35,117.93,117754.0,62606.0
2012-02-14,117.64,118.28,117.0,118.16,21315.0,26766.0
2012-02-15,117.44,119.99,117.4,118.93,216543.0,252969.0
2012-02-16,118.9,120.38,118.32,120.11,196426.0,233467.0
2012-02-17,120.13,120.7,118.85,119.58,175525.0,241018.0
2012-02-20,120.0,121.15,119.8,120.05,61050.0,241948.0
2012-02-21,120.07,121.88,119.21,121.66,149941.0,242651.0
2012-02-22,121.5,123.23,121.0,122.9,171816.0,239010.0
2012-02-23,122.73,124.5,122.1,123.62,208155.0,227809.0
2012-02-24,124.01,125.55,123.3,125.47,142528.0,217438.0
2012-02-27,125.25,125.51,123.0,124.17,171023.0,202779.0
2012-02-28,123.39,123.95,121.5,121.55,188564.0,207501.0
2012-02-29,121.61,123.2,120.5,122.66,236889.0,208548.0
2012-03-01,123.0,128.4,122.49,126.2,253871.0,213084.0
2012-03-02,126.16,126.16,123.12,123.65,188510.0,205330.0
2012-03-05,123.37,124.66,122.66,123.8,159096.0,190769.0
2012-03-06,124.39,124.39,121.59,121.98,221147.0,176215.0
2012-03-07,122.19,124.45,121.99,124.12,193758.0,156731.0
2012-03-08,124.05,126.34,123.8,125.44,187819.0,151357.0
2012-03-09,125.48,126.37,124.69,125.98,138521.0,132143.0
2012-03-12,125.84,125.98,124.2,125.34,142390.0,113233.0
2012-03-13,125.5,126.79,125.0,126.22,127705.0,83937.0
2012-03-14,126.12,126.68,124.64,124.97,104992.0,66263.0
2012-03-15,125.12,125.35,120.97,123.55,20164.0,36565.0
2012-03-16,122.55,126.16,122.45,125.81,155286.0,238869.0
2012-03-19,125.6,126.05,124.82,125.71,122464.0,244668.0
2012-03-20,125.27,125.44,123.2,124.12,178122.0,244083.0
2012-03-21,124.21,124.8,123.76,124.2,147361.0,238605.0
2012-03-22,124.04,124.25,122.3,123.14,182752.0,238550.0
2012-03-23,123.3,127.06,123.1,125.13,202711.0,240834.0
2012-03-26,125.04,125.89,124.58,125.65,123845.0,232508.0
2012-03-27,125.74,126.18,124.91,125.54,199856.0,225803.0
2012-03-28,125.18,125.18,123.53,124.16,205435.0,219092.0
2012-03-29,124.23,124.64,121.37,122.39,218814.0,207724.0
2012-03-30,122.6,124.07,122.58,122.88,173927.0,197962.0
2012-04-02,122.94,125.63,121.7,125.43,222889.0,193425.0
2012-04-03,125.3,125.97,124.3,124.86,187948.0,178475.0
2012-04-04,124.88,124.99,122.3,122.34,236391.0,162722.0
2012-04-05,122.54,123.54,121.8,123.43,177406.0,130274.0
2012-04-09,122.85,122.86,121.02,122.67,88195.0,118523.0
2012-04-10,122.53,122.83,119.49,119.88,215489.0,105256.0
